Customer ID,Gender,Age,Dependents,Population,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Churn
5709-LVOEQ,Female,40,No,32488,10,Yes,31.09,Yes,DSL,5,Yes,Yes,Yes,No,Yes,Two Year,No,Mailed Check,80.85,808.5,No
2692-AQCPF,Female,32,No,37926,65,Yes,41.34,Yes,Fiber Optic,15,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.05,7118.9,No
0347-UBKUZ,Female,46,No,31882,15,Yes,2.74,No,None,0,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.9,320.45,No
0835-DUUIQ,Female,55,No,58555,24,Yes,47.31,No,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,21.05,531.55,No
0811-GSDTP,Female,50,Yes,13996,13,No,0,Yes,Cable,19,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,30.15,382.2,No
7567-ECMCM,Male,23,No,19777,24,Yes,35.3,Yes,Fiber Optic,41,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.85,2001,No
6115-ZTBFQ,Female,56,No,15187,72,No,0,Yes,DSL,4,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,65.5,4919.7,No
6353-BRMMA,Female,62,Yes,3641,54,Yes,42.35,Yes,Fiber Optic,76,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.1,5645.8,No
6231-WFGFH,Male,39,Yes,25578,4,Yes,3.63,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.5,77.6,No
6169-PPETC,Male,42,Yes,26577,35,Yes,47.33,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.5,759.35,No
8584-KMVXD,Female,64,No,7384,8,Yes,11.2,Yes,Fiber Optic,17,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,75.6,535.55,No
8467-WYNSR,Male,62,No,14239,22,Yes,37.11,Yes,DSL,15,Yes,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,55.1,1253.15,No
0851-DFJKB,Female,57,No,27394,15,Yes,30.54,Yes,DSL,11,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,58.95,955.15,No
5382-SOYZL,Male,39,No,18650,22,Yes,11.15,Yes,Fiber Optic,17,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,2162.6,No
3261-CQXOL,Female,33,Yes,39888,71,Yes,4.15,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.45,1813.35,No
8388-FYNPZ,Male,26,No,32685,4,Yes,34.69,Yes,DSL,47,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,56.75,245.15,No
4002-BQWPQ,Male,59,No,3193,25,Yes,25.2,Yes,Cable,23,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.75,2028.8,No
5651-YLPRD,Female,45,Yes,32873,32,Yes,26.66,Yes,Fiber Optic,57,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,86.1,2723.75,No
4378-BZYFP,Male,41,No,77683,17,Yes,42.66,No,None,0,No,No,No,No,No,One Year,Yes,Mailed Check,20.5,365.8,No
7764-BDPEE,Male,50,Yes,11147,3,Yes,19.58,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.85,60.65,No
3429-IFLEM,Female,48,No,72993,71,Yes,18.2,Yes,DSL,28,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,77.35,5550.1,No
5002-GCQFH,Male,30,No,22479,49,Yes,47.17,Yes,Fiber Optic,26,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,93.85,4733.1,No
0556-FJEGU,Male,26,No,23996,58,Yes,47.47,Yes,DSL,69,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,70.1,4048.95,No
0604-THJFP,Female,40,No,13212,59,Yes,8.28,Yes,DSL,22,No,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,75.95,4542.35,No
5879-SESNB,Female,34,No,16510,11,Yes,33.79,Yes,Fiber Optic,23,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,888.65,No
6461-PPAXN,Female,20,No,26894,35,Yes,42.18,Yes,Cable,59,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,54.95,1916,No
3318-ISQFQ,Female,23,No,42491,20,Yes,10.97,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.5,413,No
1106-HRLKZ,Male,21,Yes,27607,40,Yes,22.96,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.6,808.95,No
2483-XSSMZ,Female,22,No,17964,39,Yes,25.33,Yes,DSL,82,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,47.85,1886.4,No
8165-ZJRNM,Female,62,Yes,78816,72,Yes,21.14,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.75,1679.25,No
2604-XVDAM,Female,54,No,494,12,Yes,6.56,Yes,DSL,17,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.8,540.95,No
3717-OFRTN,Male,48,No,29636,1,Yes,5.32,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,19.75,No
9046-JBFWA,Male,20,Yes,173,27,Yes,30.36,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.15,537.35,No
3280-NMUVX,Male,53,No,5246,34,Yes,26.03,No,None,0,No,No,No,No,No,One Year,No,Credit Card,19.6,678.8,No
1206-EHBDD,Female,56,No,8506,56,Yes,4.24,Yes,Fiber Optic,15,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,80.3,4513.65,No
8361-LBRDI,Female,31,No,9423,58,Yes,38.62,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,24.35,1423.85,No
4883-KCPZJ,Female,30,Yes,223,22,Yes,25.98,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,25.25,555.4,No
9108-EQPNQ,Female,27,Yes,41871,10,Yes,18.57,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,26.1,225.55,No
7277-KAMWT,Male,23,No,36568,13,Yes,1.61,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20,268.45,No
2545-LXYVJ,Male,19,No,39279,72,Yes,21.72,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.7,1492.1,No
3234-VKACU,Male,21,No,790,2,Yes,23.52,Yes,DSL,48,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,70.3,132.4,No
8120-JDCAM,Male,42,Yes,42209,4,Yes,37.23,Yes,Fiber Optic,23,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.55,284.9,No
8917-FAEMR,Female,28,No,37218,37,Yes,26.49,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.85,784.25,No
7047-YXDMZ,Male,59,No,51665,21,Yes,34.39,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20,417.7,No
0929-HYQEW,Male,20,No,54876,3,Yes,17.42,Yes,DSL,59,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,160.85,No
6614-YOLAC,Female,31,No,28900,71,No,0,Yes,Cable,8,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card,58.65,4145.25,No
7426-RHZGU,Male,41,No,31392,9,Yes,30.8,Yes,Fiber Optic,3,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,827.45,No
4065-JJAVA,Female,56,No,42854,1,Yes,16.99,Yes,DSL,8,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,49.5,49.5,No
7649-SIJJF,Male,36,No,24589,71,Yes,10.97,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.1,5585.4,No
9361-YNQWJ,Female,36,No,21097,64,Yes,15.93,No,None,0,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.4,1601.2,No
3748-FVMZZ,Male,33,No,29964,4,No,0,Yes,DSL,13,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.05,162.45,No
9391-TTOYH,Female,33,No,36517,23,Yes,13.98,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.5,470.2,No
1452-XRSJV,Female,59,Yes,11702,39,Yes,15.06,Yes,DSL,11,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,51.05,2066,No
3422-WJOYD,Male,27,No,15438,28,Yes,33.63,Yes,DSL,48,Yes,No,No,Yes,No,One Year,No,Credit Card,54.35,1426.45,No
7147-AYBAA,Male,62,No,15638,37,Yes,28.84,Yes,Fiber Optic,25,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.35,2552.9,No
6732-FZUGP,Female,30,No,12448,47,Yes,40.25,Yes,Fiber Optic,69,Yes,No,Yes,No,Yes,One Year,No,Credit Card,94.9,4615.25,No
8329-GWVPJ,Female,39,Yes,10737,50,Yes,10.21,Yes,Fiber Optic,23,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,3557.7,No
1352-VHKAJ,Male,30,Yes,10147,27,Yes,13.55,Yes,Cable,59,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,71.6,1957.1,No
2632-TACXW,Female,49,No,28450,62,Yes,8.91,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.65,1416.75,No
8146-QQKZH,Female,25,No,25399,71,Yes,6.23,Yes,DSL,58,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,81.85,5924.4,No
1767-CJKBA,Male,39,No,39089,66,Yes,49.13,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,25.1,1697.7,No
6445-TNRXS,Male,61,Yes,13984,68,Yes,32.59,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.7,7849.85,No
4581-LNWUM,Female,47,No,55720,13,No,0,Yes,DSL,27,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,49.15,649.4,No
4869-EPIUS,Male,37,No,40239,56,Yes,46.18,Yes,Fiber Optic,24,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,80.9,4557.5,No
1915-OAKWD,Female,56,No,13065,16,Yes,44.05,No,None,0,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.3,360.35,No
7296-PIXQY,Female,60,Yes,584,14,Yes,23,Yes,Fiber Optic,17,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.2,1046.5,No
3354-OADJP,Female,37,No,1573,8,Yes,42.78,Yes,DSL,27,Yes,No,No,Yes,Yes,One Year,No,Bank Withdrawal,54.25,447.75,No
3524-WQDSG,Female,29,Yes,9038,43,Yes,5.25,Yes,Fiber Optic,59,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.3,4209.95,No
0810-DHDBD,Female,31,No,42544,52,Yes,21.38,Yes,Cable,21,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,74,3877.65,No
4026-SKKHW,Male,35,No,330,3,Yes,28.19,Yes,Cable,21,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,50.25,152.3,No
2829-HYVZP,Male,42,No,8486,29,Yes,46.12,No,None,0,No,No,No,No,No,One Year,Yes,Credit Card,19.8,572.2,No
3845-JHAMY,Female,48,Yes,1004,16,No,0,Yes,Cable,53,No,No,No,No,No,Month-to-Month,Yes,Credit Card,35.5,552.7,No
7013-PSXHK,Female,41,No,821,40,Yes,33.83,Yes,DSL,19,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,80.75,3208.65,No
3486-NPGST,Female,47,No,28727,36,Yes,41.33,No,None,0,No,No,No,No,No,One Year,No,Credit Card,19.55,620.75,No
6100-FJZDG,Male,49,No,248,26,Yes,45.28,No,None,0,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.05,505.9,No
1730-VFMWO,Female,33,No,31930,34,Yes,40.67,Yes,DSL,7,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,50.2,1815.3,No
7143-BQIBA,Male,32,No,35419,10,Yes,7.65,Yes,DSL,17,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.25,612.95,No
3800-LYTRK,Female,52,No,1885,14,Yes,27.68,Yes,DSL,26,Yes,No,No,Yes,No,One Year,No,Credit Card,55.7,795.15,No
9646-NMHXE,Male,63,No,548,47,Yes,6.54,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.65,973.1,No
7030-NJVDP,Male,36,No,6448,24,Yes,10.23,Yes,Fiber Optic,8,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,2210.2,No
7771-ZONAT,Male,62,No,1449,22,No,0,Yes,DSL,19,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,56.75,1304.85,No
2111-DWYHN,Male,31,No,24227,1,Yes,18.81,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,21.1,21.1,No
4194-WHFCB,Female,35,Yes,3373,59,Yes,48.07,Yes,Fiber Optic,53,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.65,5580.8,No
4121-AGSIN,Female,44,No,6407,58,Yes,36.45,No,None,0,No,No,No,No,No,One Year,Yes,Credit Card,24.5,1497.9,No
0455-XFASS,Female,61,Yes,44976,3,Yes,1.67,Yes,Fiber Optic,19,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,200.2,No
0301-KOBTQ,Male,50,No,9673,32,Yes,14.91,No,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,614.45,No
4367-NUYAO,Male,39,Yes,54431,10,Yes,22.83,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,25.75,257.5,No
9170-ARBTB,Female,41,No,8728,52,Yes,8.25,No,None,0,No,No,No,No,No,One Year,No,Credit Card,19.6,1012.4,No
7241-AJHFS,Male,53,No,48690,32,Yes,6.2,Yes,Fiber Optic,25,Yes,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,87.65,2766.4,No
4546-FOKWR,Female,35,No,24443,16,Yes,13.04,Yes,Fiber Optic,16,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.75,1129.35,No
9036-CSKBW,Female,62,No,10172,51,Yes,7.54,Yes,Fiber Optic,6,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,107.45,5680.9,No
5832-TRLPB,Male,30,No,62848,29,Yes,3.69,Yes,Cable,27,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.35,2243.9,No
8590-YFFQO,Male,24,No,41707,70,Yes,1.63,Yes,DSL,41,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,64.95,4523.25,No
8659-IOOPU,Female,25,Yes,899,71,Yes,32.16,Yes,Fiber Optic,59,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,100.45,7159.7,No
1338-CECEE,Male,28,No,77,41,Yes,13.58,Yes,DSL,51,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,68.5,2839.95,No
7439-DKZTW,Male,49,No,813,1,Yes,5.93,Yes,Fiber Optic,19,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.55,80.55,No
4646-QZXTF,Female,38,No,3402,7,Yes,12.16,Yes,DSL,9,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.25,580.1,No
9742-XOKTS,Male,60,Yes,36349,67,Yes,18.29,Yes,Fiber Optic,11,Yes,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,89.55,6038.55,No
6921-OZMFH,Male,38,Yes,52986,5,Yes,18.97,Yes,Cable,12,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,55.7,259.4,No
9578-FOMUK,Male,53,Yes,13031,15,Yes,32.54,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24.8,324.15,No
4712-UYOOI,Female,21,Yes,43192,20,Yes,38.6,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20,417.65,No
7722-CVFXN,Male,50,Yes,4563,54,Yes,7.25,Yes,Fiber Optic,57,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,5637.85,No
8717-VCTXJ,Male,32,No,8365,42,Yes,48.41,No,None,0,No,No,No,No,No,One Year,Yes,Credit Card,19.55,839.4,No
7363-QTBIW,Female,24,No,14574,9,Yes,6.78,Yes,Fiber Optic,59,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,769.1,No
4159-NAAIX,Female,24,No,30589,63,Yes,37.76,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,97.45,6253,No
0971-QIFJK,Female,57,No,9823,69,Yes,39.78,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.25,1641.8,No
9397-TZSHA,Female,24,No,81141,69,Yes,36.5,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,24.6,1678.05,No
3391-JSQEW,Male,32,No,18197,40,Yes,24.3,Yes,DSL,28,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,2058.5,No
0343-QLUZP,Male,38,No,57748,60,No,0,Yes,DSL,25,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,39.6,2424.5,No
3312-UUMZW,Male,33,No,29914,32,Yes,47.89,Yes,Fiber Optic,9,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,98.85,3145.9,No
1271-UODNO,Male,60,No,31926,39,Yes,5.4,Yes,DSL,16,No,No,No,Yes,Yes,Two Year,Yes,Credit Card,53.85,2200.7,No
8461-EFQYM,Female,36,No,10155,38,Yes,46.18,No,None,0,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.25,914.4,No
6900-RBKER,Male,32,No,37090,52,Yes,15.1,Yes,Fiber Optic,17,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,89.45,4577.75,No
6891-JPYFF,Female,57,Yes,37127,48,Yes,30.41,Yes,Fiber Optic,53,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,105.25,4997.5,No
1459-QNFQT,Male,21,No,59841,70,No,0,Yes,DSL,30,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.5,4144.8,No
1047-NNCBF,Male,56,No,59632,20,Yes,3.8,Yes,Fiber Optic,26,No,No,No,No,No,Month-to-Month,No,Credit Card,70.55,1493.55,No
3696-XRIEN,Female,59,No,45257,50,Yes,21.25,Yes,DSL,2,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,82.5,4179.1,No
0074-HDKDG,Male,46,No,27023,25,Yes,6.45,Yes,Cable,19,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,61.6,1611,No
8791-GFXLZ,Male,58,No,60620,12,Yes,44.78,Yes,DSL,12,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.05,593.05,No
9330-DHBFL,Female,29,No,13481,23,Yes,11.4,Yes,DSL,58,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,66.25,1533.8,No
0098-BOWSO,Male,26,No,26389,27,Yes,20.66,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.4,529.8,No
5859-HZYLF,Male,45,Yes,26032,26,Yes,43.84,No,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,19.15,515.75,No
3156-QLHBO,Male,58,Yes,36944,2,Yes,21.18,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.25,48.35,No
2208-NQBCT,Female,23,Yes,14792,26,Yes,42.95,Yes,Fiber Optic,27,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.95,2070.05,No
6621-NRZAK,Female,40,Yes,38,63,Yes,46.9,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20,1209.25,No
0831-JNISG,Male,52,Yes,44103,71,Yes,23.34,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.8,1396.25,No
0774-IFUVM,Male,19,Yes,7071,11,Yes,16.71,Yes,DSL,59,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.15,723.35,No
9553-DLCLU,Female,30,No,30476,13,Yes,37.03,Yes,DSL,52,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.95,1161.75,No
1641-BYBTK,Male,38,Yes,34138,6,Yes,16.91,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.2,98.35,No
2446-ZKVAF,Male,19,No,49965,18,Yes,1.28,Yes,DSL,30,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,56.8,1074.65,No
3522-CDKHF,Female,21,No,40611,32,Yes,19.3,Yes,Fiber Optic,47,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,2324.7,No
1430-SFQSA,Male,46,No,6951,29,No,0,Yes,DSL,8,Yes,No,No,Yes,Yes,One Year,No,Mailed Check,35.6,1072.6,No
0411-EZJZE,Female,62,No,23789,3,Yes,20.1,Yes,DSL,29,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60.25,170.5,No
8807-ARQET,Female,59,No,4264,41,No,0,Yes,Cable,21,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,40.35,1677.85,No
8992-CEUEN,Female,59,No,5159,1,Yes,7.8,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,18.85,18.85,No
4320-QMLLA,Male,57,No,115,7,Yes,5.61,Yes,DSL,24,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,54.85,370.4,No
8777-PVYGU,Female,36,No,27,52,Yes,4.22,Yes,DSL,18,Yes,No,Yes,No,Yes,One Year,Yes,Mailed Check,64.3,3410.6,No
8292-ITGYJ,Female,48,Yes,75,45,Yes,20.11,No,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.65,1138.8,No
6870-ZWMNX,Male,55,No,722,70,Yes,33.37,Yes,DSL,9,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,76.1,5264.25,No
0621-CXBKL,Female,62,No,2633,53,Yes,10.32,No,None,0,No,No,No,No,No,Two Year,No,Mailed Check,18.7,1005.7,No
5334-JLAXU,Female,44,No,5094,60,Yes,15.54,Yes,Fiber Optic,19,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.1,5475.9,No
9359-UGBTK,Female,63,No,3205,67,Yes,5.39,Yes,Cable,9,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,72.35,4991.5,No
6479-OAUSD,Male,41,No,2718,25,Yes,7.17,No,None,0,No,No,No,No,No,One Year,No,Credit Card,19.9,510.8,No
7129-ACFOG,Female,56,No,1692,5,Yes,49.4,Yes,Cable,22,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,53.8,283.95,No
4189-NAKJS,Male,29,No,4353,26,Yes,24.67,Yes,Cable,59,No,No,No,No,Yes,One Year,Yes,Credit Card,51.55,1295.4,No
5562-BETPV,Male,21,No,3930,1,Yes,23.41,No,None,0,No,No,No,No,No,One Year,No,Mailed Check,19.65,19.65,No
9127-FHJBZ,Male,60,Yes,460,72,Yes,32.47,Yes,Fiber Optic,76,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114,8093.15,No
6994-ORCWG,Female,33,No,435,14,Yes,21.03,Yes,DSL,7,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,54.25,773.2,No
1346-UFHAX,Female,59,No,4176,13,Yes,33.69,Yes,Fiber Optic,15,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,80,1029.35,No
2933-XEUJM,Female,56,No,809,46,Yes,46.83,Yes,DSL,2,Yes,No,Yes,No,Yes,Two Year,No,Mailed Check,79.2,3593.8,No
4835-YSJMR,Male,59,No,32881,39,Yes,3.93,Yes,DSL,15,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,49.8,1971.15,No
3164-YAXFY,Male,56,No,2271,57,No,0,Yes,DSL,30,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.75,3196,No
0887-WBJVH,Female,29,No,55,53,Yes,38.35,Yes,Fiber Optic,82,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,93.45,4872.2,No
4660-IRIBM,Male,32,Yes,1508,18,Yes,24.16,Yes,Fiber Optic,19,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,87.9,1500.5,No
7670-ZBPOQ,Female,59,No,5513,58,Yes,26.36,Yes,DSL,8,Yes,No,No,Yes,No,One Year,Yes,Bank Withdrawal,61.05,3478.75,No
0080-OROZO,Female,38,No,579,35,Yes,36.42,Yes,Fiber Optic,2,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.25,3532,No
3916-NRPAP,Male,21,No,11474,3,Yes,29.84,Yes,Fiber Optic,30,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,85.7,256.75,No
6807-SIWJI,Male,47,No,3680,38,Yes,4.34,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,104.85,3887.25,No
8221-HVAYI,Male,60,No,7872,35,Yes,5.06,Yes,Cable,20,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,69.15,2490.15,No
5232-NXPAY,Female,33,No,7177,47,Yes,3.47,Yes,DSL,12,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.45,3510.3,No
8967-SZQAS,Female,25,No,128,14,Yes,39.22,Yes,DSL,48,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,50.45,765.45,No
0455-ENTCR,Male,58,No,9559,66,Yes,42.85,Yes,DSL,21,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,85.25,5538.35,No
8944-AILEF,Male,26,No,2130,15,Yes,39.84,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.45,340.85,No
5542-NKVRU,Female,24,No,1749,42,Yes,18.31,No,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.75,844.45,No
7126-RBHSD,Female,53,No,10834,17,Yes,21.15,Yes,Fiber Optic,4,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.9,1348.95,No
5370-IIVVL,Male,26,No,3256,37,Yes,38.72,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,104.5,3778,No
6789-HJBWG,Female,20,No,12672,12,Yes,17.14,Yes,DSL,48,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.4,611.65,No
9087-EYCPR,Female,63,No,36738,60,Yes,39.41,No,None,0,No,No,No,No,No,Two Year,No,Mailed Check,25,1505.05,No
6791-YBNAK,Male,26,Yes,19867,18,No,0,Yes,DSL,52,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.55,467.85,No
6077-BDPXA,Female,56,No,59289,3,Yes,5.63,Yes,Fiber Optic,15,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,194.2,No
0013-MHZWF,Female,23,Yes,433,9,Yes,16.77,Yes,Cable,73,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,69.4,571.45,No
8268-YDIXR,Male,45,No,23100,56,Yes,40.33,Yes,Fiber Optic,9,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.15,5253.95,No
